Category Code 	Description
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
1.A.4.c.ii - Off-road Vehicles and Other Machinery	Estimated emission factors for US Non-Road Mobile Sources and Machinery
